Producto,Precio,URL
Mandarina Bio Aceite Esencial 5 ml,5310,/mandarina-verde-bio-aceite-esencial-5-ml
Menta Piperita Bio Aceite Esencial 5 ml,5310,/menta-piperita-bio-aceite-esencial-5-ml
Naranja Dulce Bio Aceite Esencial 5 ml,3690,/naranja-dulce-bio-aceite-esencial-5-ml
Niaouli Bio Aceite Esencial 5 ml,4680,/niaouli-bio-aceite-esencial-5-ml
Pachulí Bio Aceite Esencial 5 ML,4410,/patchouli-bio-aceite-esencial-5-ml
Palmarosa Bio Aceite Esencial 5 ml,4410,/palmarosa-bio-aceite-esencial-5-ml
Petit Grain Bio Aceite Esencial 5 ml,4410,/petit-grain-bio-aceite-esencial-5-ml
Pino Aceite Esencial 30 ml,6210,/pino-aceite-esencial
Pomelo Aceite Esencial 5 ml,4410,/pomelo-aceite-esencial-5-ml
Ravintsara Bio Aceite Esencial 5 ml,5310,/ravintsara-bio-aceite-esencial-5-ml
Romero Aceite Esencial 100 ml Nacional,23310,/romero-aceite-esencial-100-ml-nacional
Romero Officinalis Bio Aceite Esencial 15 ml,6210,/romero-cineol-aceite-esencial-5-ml
Romero Verbenon Bio Aceite Esencial 5 ml,5310,/romero-verbenon-bio-aceite-esencial-5-ml
Salvia Esclarea Bio Aceite Esencial 5 ml,5310,/salvia-sclarea-bio-aceite-esencial-5-ml
Siempre Viva Amarilla Bio Aceite Esencial 5 ml,22410,/siempre-viva-amarilla-bio-aceite-esencial-5-ml
Tomillo Borneol Aceite Esencial 5 ml,6210,/tomillo-borneol-aceite-esencial-5-ml
VerbenaExótica Bio Aceite Esencial 5 ml,5310,/verbena-exotica-bio-aceite-esencial-5-ml
Ylang Ylang BIO Aceite Esencial 5 ml,7110,/ylang-ylang-aceite-esencial-5-ml
Aceite Monoi de Tahití,7900,/aceite-monoi-de-tahiti
Aceite de Cáñamo Virgen,5900,/aceite-de-canamo-virgen
Aceite de Almendras Dulces,9900,/aceite-de-almendras-dulces
Aceite de Coco ,11900,/aceite-de-coco
Aceite de Caléndula ,5900,/aceite-de-calendula-250-ml
Aceite de Argán,67900,/aceite-de-argan
Aceite de Jojoba,6900,/aceite-de-jojoba
Aceite de Macadamia,5900,/aceite-de-macadamia
Aceite de Ricino,11900,/aceite-de-ricino
Aceite de Rosa Mosqueta,7900,/aceite-de-rosa-mosqueta-chilena
Aceite de Sesamo Crudo,4900,/aceite-de-sesamo-crudo
Aceite de Arnica Oleato ,5900,/aceite-de-arnica-oleato
Cetiol C5 - Coco Caprilate ,4900,/cetiol-c5-coco-caprilate-100-ml
Aceite de Manzanilla 100 ml,5900,/aceite-de-manzanilla-oleato
Aceite de Zanahorias ,5900,/aceite-de-zanahorias
Aceite de Frambuesa ,5900,/aceite-de-frambuesa
Aceite de Algodón 100 ml,2900,/aceite-de-algodon-natural
Aceite Caprilyc- Coco Fraccionado,19900,/aceite-caprilyc-coco-fraccionado
Aceite de Palta ,2900,/lll
Aceite de Maravilla ,3900,/aceite-de-maravilla
Cera Candelilla ,5310,/cera-candelilla
Cera de Soya Pellets 500 gr,6210,/cera-de-soya-pellets-500-gr
Cera de Abejas AlbaEcocert,3870,/cera-de-abejas-alba-ecocert
Manteca de Cacao,7900,/manteca-de-cacao
Cera Carnauba ,2610,/cera-carnauba-100-gr
Manteca de Karité ,3510,/manteca-de-karite
Manteca de Mango,6210,/manteca-de-mango
Açaí Extracto HG 100 ml,5310,/acai-extracto-hg-100-ml
Alcachofa Extracto 100 ml (Keracin),5310,/alcachofa-extracto-100-ml-keracin
Aloe Vera Extracto HG 100 ml,5310,/aloe-vera-extracto-hg-100-ml
Amla Extracto 100 ml ,5310,/amla-extracto-100-ml
Arnica Extracto HG 100 ml,5310,/arnica-extracto-hg-100-ml
Avena Extracto HG 40 ml,5310,/avena-extracto-hg-100-ml
Boldo Extracto Hg 100 ml,5310,/boldo-extracto-hg-100-ml
Café Verde Extracto HG 100 ml,5310,/cafe-verde-extracto-hg-100-ml
Calafate Extracto 100 ml,5310,/extracto-de-calafate-100-ml
Caléndula Extracto HG 100 ml,5310,/calendula-extracto-hg-100-ml
Capsicum Annum 100 ml,7110,/capsicum-annum-100-ml
Castaña de Indias Extracto HG 100 ml,5310,/castana-de-indias-extracto-hg-100-ml
Centella Asiática Extracto HG 100 ml,5310,/centella-asiatica-extracto-hg-100-ml
Chichorium Intybus Root Extracto (Tens Up) 100 gr,6210,/chichorium-intybus-root-extracto-tens-up-100-gr
Cola de Caballo Extracto HG 100 ml,5310,/cola-de-caballo-extracto-hg-100-ml
Cúrcuma Extracto Hg 100 ml,5310,/curcuma-extracto-hg-100-ml
Extracto de Bamboo 100 ml,5310,/extracto-de-bamboo-100-ml
Extracto de Pitaya Fruto del Dragón 100 ml,5310,/extracto-de-pitaya-fruto-del-dragon-100-ml
Extracto de Yacón 100 ml,5310,/extracto-de-yacon-30-ml
Gingko Biloba 100 ml,5310,/gingko-biloba-100-ml
Ginseng Extracto HG 100 ml,6210,/ginseng-extracto-hg-100-ml
Granada Extracto HG 100 ml,6210,/granada-extracto-hg-100-ml
Guaraná Extracto HG 100 ml,5310,/guarana-extracto-hg-30-ml
Hamamelis Extracto HG 100 ml,6210,/hamamelis-extracto-hg-100-ml
Hibisco Extracto HG 100 ml,5310,/hibisco-extracto-hg-30-ml
Hipérico Extracto HG 100 ml,4410,/hiperico-extracto-hg-100-ml
Laurel Extracto HG 100 ml,5310,/laurel-extracto-hg-100-ml
Leche de Avena 100 ml,3510,/leche-de-avena-100-ml
Malakite Extracto rico en Cobre,4410,/malakite-extracto-rico-en-cobre
Manzanilla Extracto HG 100 ml,5310,/manzanilla-extracto-hg-100-ml
Maqui Extracto HG 100 ml,5310,/maqui-extracto-hg-100-ml
Matico Extracto HG 100 ml,5310,/matico-extracto-hg-100-ml
Moringa Extracto HG 100 ml,5310,/moringa-extracto-hg-100-ml
Murtilla Extracto HG 100 ml,5310,/murtilla-extracto-hg-100-ml
Nori AntiencrespamientoExtracto HG 100 ml,5310,/nori-antiencrespamiento-extracto-hg-100-ml
Ortiga Extracto HG 100 ml,5310,/ortiga-extracto-hg-100-ml
Pepino Extracto HG 100 ml,5310,/pepino-extracto-hg-100-ml
Plantago (llantén) Extracto HG 100 ml,5310,/plantago-llanten-extracto-hg-100-ml
Regaliz Extracto HG 100 ml,5310,/regaliz-extracto-hg-100-ml
Romero Extracto HG 100 ml,5310,/romero-extracto-hg-100-ml
Rosa Mosqueta Extracto HG 100 ml,5310,/rosa-mosqueta-extracto-hg-100-ml
Salvia Extracto HG 100 ml,5310,/salvia-extracto-hg-100-ml
Té Matcha extracto HG 100 ml,5310,/te-matcha-extracto-hg-100-ml
Té Verde Extracto HG 100 ml,5310,/te-verde-extracto-hg-100-ml
Tintura de Benjuí 100 ml,8010,/tintura-de-benjui-100-ml
Acido Cítrico 1 kilo,6210,/acido-citrico-1-kilo
Acido Estearico Vegetal 500 gr,4410,/acido-estearico-vegetal-250-gr
Acido Láctico USP 100 ml,3510,/acido-lactico-usp-100-ml
Agua Destilada 5 litros,7110,/agua-destilada-5-litros
AlcoholEstearilico 500 gr,3510,/alcohol-estearilico-500-gr
Alcohol 96° Cereal Potable 1 litro,7110,/alcohol-96-cereal-potable-1-litro
Almidón de Maíz USP 500 gr,1710,/almidn-de-maiz-usp-500-gr
Bicarbonato de sodio1 kilo,2610,/bicarbonato-de-sodio-1-kilo
Carbón Activado 100 gr,4410,/carbon-activado-100-gr
Carbonato de Calcio 250 gr,2610,/carbonato-de-calcio-250-gr
Citrato de Sodio100 gr,1341,/citrato-de-sodio-100-gr
Dióxido de Titanio 100 gr (anatasa),1710,/dioxido-de-titanio-100-gr
Estearato de Magnesio 250 gr,4410,/estearato-de-magnesio-250-gr
Glicerina VegetalUSP ,16110,/glicerina-vegetal-usp
Lactato de Sodio 250 ml,2610,/lactato-de-sodio-250-ml
Oxido de Zinc 100 gr,1710,/oxido-de-zinc-100-gr
Piedra Alumbre 250 gr,2610,/piedra-alumbre-250-gr
Polisorbato 20 frasco 100 gr,3510,/polisorbato-20-frasco-250-gr
Potasa 1 kilo,3510,/potasa-1-kilo
Soda Caustica 99% pureza 1 kilo ,5310,/soda-caustica-99-pureza-1-kilo
Talco Grado Pharma 500 gr,2610,/talco-grado-pharma-500-gr
Vitamina E Oleosa,3510,/vitamina-e-oleosa
Romero Fragancia Oleo 40 ml,3510,/romero-fragancia-oleo-30-ml
Primavera Fragancia Oleo 40 ml,3510,/primavera-fragancia-oleo
Miel Fragancia Oleo 40 ml,3510,/miel-fragancia-oleo
Floral Fragancia Oleo 40 ml,3510,/floral-fragancia-oleo-30-ml
Lavanda Fragancia Oleo 40 ml,3510,/lavanda-fragancia-oleo-30-ml
Cacao Saborizante con Aroma (Esencia) 30 ml,2610,/cacao-saborizante-con-aroma-25g
Coco Saborizante con Aroma (Esencia) 30 ml,2610,/coco-saborizante-con-aroma-25g
Maracuyá Saborizante con Aroma (Esencia) 30 ml,2610,/maracuya-saborizante-con-aroma-25g
Mora Saborizante con Aroma (Esencia) 30 ml,2610,/mora-saborizante-con-aroma-25g
Naranja Saborizante con Aroma (Esencia) 30 ml,2610,/naranja-saborizante-con-aroma-25g
Allure Black 10 gr,3510,/allure-black-10-gr
Allure Red 10 gr,3510,/allure-red-10-gr
Allure White 10 gr,3510,/allure-white-10-gr
Allure Yellow 10 gr,3510,/mica-yellow-allure-10-gr
Glitter Bordeaux 10 gr,3510,/glitter-bordeaux-10-gr
Glitter Bronze 10 gr,3510,/glitter-bronce-10-gr
Glitter Ice Crystal 10 gr,3780,/glitter-ice-crystal-10-gr
Imperial Citrine Pigmento Mate,2610,/oxido-de-hierro-pigmento-amarillo
Mica Carmine Red 10 gr,3510,/mica-carmine-red-10-gr
Mica Chestnut Brown 10gr,2880,/mica-chestnut-brown-10gr
Mica Dark Blue 10 gr,3510,/mica-dark-blue-10-gr
Mica Diamond Black 10 Gr,3510,/mica-diamond-black-10-gr
Mica Gold Aztec 10 gr,2880,/mica-tornasol-red-blue-10-gr
Mica Gold Lemon 10 gr,2880,/mica-oro-fine-gold-10-gr
Mica Green Forest 10 gr,3150,/oxido-verde-hydrated-chromium-10-gr
Mica Karat Gold 10 gr,3510,/mica-karat-gold-10-gr
Mica Luster White 10 gr,3510,/mica-luster-white-10-gr
Mica Mate Imperial Topaz 10 gr,3510,/mica-mate-imperial-topaz-10-gr
Mica Patina Silver 10 gr,3510,/mica-patina-silver-10-gr
Mica Peacock Teal10 gr,3510,/mica-peacock-green-10-gr
Mica Purple 10 gr,3510,/mica-purple-10-gr
Mica Purple Plum 10 gr,3510,/mica-patagonian-purple-10-gr
Mica Red Rose 10 Gramos,3150,/mica-red-rose-10-gramos
Mica Serecite Natural 100 gr,6210,/mica-natural-100-gr
Mica Silver Black 10 gr,2880,/mica-silver-black-10-gr
Mica True Red 10 gr,2880,/mica-malva-10-gr
Oxido de Hierro Pigmento Azúl,2610,/oxido-de-hierro-pigmento-azul
Oxido de Hierro Pigmento Café ,2610,/oxido-cafe
Oxido de Hierro Pigmento Negro,2610,/oxido-negro-50-gr
Oxido de Hierro Pigmento Rojo,2610,/oxido-rojo-10-gr
Oxido de Hierro Pigmento Verde Chromium,2610,/oxido-de-hierro-pigmento-verde-chromium
Oxido Violeta Manganese10 gr,3510,/oxido-violeta-manganese-10-gr
Pigmento Matizante Violeta 10 gr,2610,/pigmento-matizante-violeta-10-gr
Colorante Amarillo 60 ml,2610,/colorante-amarillo-40-ml
Colorante Azul 60 ml,2610,/colorante-azul-40-ml
Colorante Café 60 ml,2610,/colorante-cafe-40-ml
Colorante Lila 60 ml,2610,/colorante-lila-30-ml
Colorante Naranja 60 ml,2610,/colorante-naranja-40-ml
Colorante Rojo 60 ml,2610,/colorante-rojo-40-ml
Colorante Rosado 60 ml,2610,/colorante-rosado-30-ml
Colorante Verde Esmeralda 60 ml,2610,/colorante-verde-esmeralda-40-ml
Colorante Verde Hoja 60 ml,2610,/colorante-verde-hoja-40-ml
Citrato de Sodio100 gr,1341,/citrato-de-sodio-100-gr
Lactato de Sodio 250 ml,2610,/lactato-de-sodio-250-ml
Cosgard Max Conservante,2610,/cosgard-max-conservante
Preservativ SPF 130 - Procide,3510,/preservativ-spf-130-procide
Cosphagard Exact (Euxyl PE 9010),7110,/cosphagard-exact-euxyl-pe-9010
Troycare LSB1 100 ml,8010,/troycare-lsb1-100-ml
Alcohol Cetilico 500 gr,4410,/alcohol-cetilico-500-gr
Proconditioner BC 70(Problend BC 70) 500 gr,6750,/proconditioner-bc-70-problend-bc-70-1-kilo
Flocare SK 425 50 gr (para elaborar geles transparentes),4410,/flocare-sk-425-100-gr
Glyceryl Stearate (and) PEG-100 Stearate,2610,/glyceryl-stearate-and-peg-100-stearate
Olivem 1000,17900,/olivem-1000
Oliwax LC - Reemplazo eficiente de la Cera de Abeja,5310,/oliwax-lc
Btms Varisoft BTMS Pellets MB,3510,/btms-25
Emulpharma Coreosome,7900,/emulpharma-coreosome
Emulsionante Acondicionador Helia 500 gr,13410,/helia-500-gr
Natursol Emi 132,0,/natursol-emi-132
Goma Xantana ,2610,/goma-xantana
Goma Guar 100 gr,1980,/goma-acasia-250-gr
Goma Tara 100 gr,8010,/goma-tara-250-gr
CMC250 gr (carboximetilcelulosa),4410,/cmc-100-gr
Barril pet 70 ml ámbar bomba Spray Negra,490,/barril-pet-70-ml-ambar-bomba-spray-negra
Barril pet 70 ml ámbar bomba Tratamiento Negra,490,/barril-pet-70-ml-ambar-bomba-tratamiento-negra
Barril pet 70 ml natural bomba Tratamiento Plata Mate,490,/barril-pet-70-ml-natural-bomba-tratamiento-plata-mate
Botella Alta Ambar 100 ml spray negro,580,/botella-alta-ambar-100-ml-spary-negro
Botella Alta Ambar 250 ml,510,/botella-alta-ambar-250-ml
Botella Alta Ambar 60 ml spray negro,550,/botella-alta-ambar-60-ml-spray-negro
Botella Alta Natural 100 ml spray natural,520,/botella-alta-natural-100-ml-spray-natural
Botella Alta Natural 150 ml ,410,/botella-alta-natural-150-ml
Botella Alta Natural 250 ml,510,/botella-alta-natural-250-ml
Botella Alta Natural 400 ml ,390,/botella-barril-pet-natural-350-ml
Botella Alta Natural 60 ml spray natural,490,/botella-alta-natural-60-ml-spray-natural
Botella Barril Ambar 250 ml ,500,/botella-barril-ambar-250-ml
Botella Barril Ambar 500 ml con tapa o bomba,790,/botella-barril-ambar-250-ml-copiar
Botella Barril Natural 250 ml ,500,/botella-barril-natural-250-ml
Botella Espuma Pet ,590,/botella-espuma-pet
Botella Hombros Rectos Natural 150 ml ,650,/botella-hombros-rectos-natural-150-ml
Botella Hombros Rectos Natural 200 ml ,390,/botella-hombros-rectos-natural-200-ml
Airless 30 ml Plata Mate 30 ml,900,/airless-30-ml-plata-mate-30-ml
Bálsamo Labial x 10 unidades,2800,/balsamo-labial
Delineador Negro 8 ml x 10 unidades,4900,/delineador-negro-8-ml-x-10-unidades
Desodorante Roll On 50 ml,690,/desodorante-roll-on-50-ml
Lip Gloss Natural tapa plata mate 5 ml pack 10 ud.,5900,/lip-gloss-natural-tapa-plata-mate-5-ml-pack-10-ud
Mascara de PestañasNegro pack 10 ud.,7900,/mascara-de-pestanas-negro-pack-10-ud
Mascara de PestañasTapa Blanca pack 10 ud.,4900,/mascara-de-pestanas-tapa-blanca-pack-10-ud
Pomo Blanco ,490,/pomo-blanco
Pote Acrílico Transparente 5 ml,390,/pote-acrilico-transparente-5-ml
Pote Aluminio,430,/pote-aluminio
Pote Natural Doble Fondo 100 ml,840,/pote-natural-doble-fondo
Pote Pet Ámbar / Tapa Negra,690,/pote-pet-ambar-tapa-negra
Pote tipo Lush Natural,490,/pote-tipo-lush-natural
Pote tipo Lush Negro 100 ml ,590,/pote-tipo-lush-negro-100-ml
Botella Corcho Cuadrada 50 ml ,490,/botella-corcho-cuadrada-50-ml
Botella FresiaTratamiento Negra,690,/botella-fresia-bomba-tratamiento-negra
Botella Fresia Bomba Spray Negra,590,/botella-fresia-bomba-spray-negra
Botella Raquelina bomba tratamiento,790,/botella-empavonada-ambar-sobretapa-acrilico-50-ml
Botella Vidrio Dispensador 250 ml,1100,/botella-vidrio-dispensador-250-ml
Gotario Alemán Ambar 5 ml pack 10 ud.,4900,/gotario-aleman-ambar-5-ml-pack-10-ud
Gotario Vidrio Ámbar 30 ml con sello seguridad,590,/gotario-vidrio-ambar-30-ml-con-sello-seguridad
Gotario Vidrio Ámbar 50 ml sin sello seguridad,510,/gotario-vidrio-ambar-50-ml-sin-sello-seguridad
Pote Velas 30 cc,260,/pote-velas-30-cc
Pote Vidrio Ámbar con contratapa,600,/pote-vidrio-ambar-con-contratapa
Pote Vidrio Ambar Empavonado con contratapa,730,/pote-vidrio-ambar-empavonado-con-contratapa
Pote Vidrio Blanco Empavonado con contratapa 50 ml,790,/pote-vidrio-blanco-empavonado-con-contratapa-50-ml
Pote Vidrio Recto Blanco con contratapa,600,/pote-vidrio-recto-con-contratapa
Roll on Vidrio ámbar pack 10 ud.,4200,/roll-on-vidrio-ambar-pack-10-ud
Molde 02,6900,/molde-003-masaje
Molde 08,5900,/molde-08
Molde 10,2900,/molde-10
Molde 14,6900,/molde-14
Molde 15,5900,/molde-15
Molde 16,5900,/molde-20
Molde 17,5900,/molde-17
Molde Bomba de Baño,2900,/molde-bomba-de-bano
Prensa Bomba Efervescente ,21900,/prensa-bomba-efervescente
Prensa shampoo sólido circular,24900,/prensa-shampoo-solido-circular
Prensa shampoo sólido Corazón,21900,/prensa-shampoo-solido-corazon
Prensa shampoo sólido cuadrado,24900,/prensa-shampoo-solido-cuadrado
Prensa shampoo sólido Flor,24900,/prensa-shampoo-solido-flor
Balanza 0.1 - 500 gr ,8900,/balanza-00-200-gr
"Balanza Gramera cuchara 0,0",7900,/balanza-gramera-cuchara
Bolsas termoretráctiles para bombas de baño y jabones 20 unidades,2900,/bolsas-contraibles-para-bombas-de-bano-y-jabones
"Bowl Acero Inoxidable 1,2 Litros",4900,/bowl-acero-inoxidable-1-litro
Cortador con Regla,3900,/cortador-con-regla
Cucharas Medidoras,1900,/cucharas-medidoras
Embudo Plástico Beltronic 100 ml,900,/embudo-plastico-beltronic-100-ml
Espátula Silicona 28 cm,2490,/espatula-silicona
Filtro de tela 14 cm diámetro,2900,/filtro-de-tela
Mascarilla Facial Comprimida 30 unidades,1200,/mascarilla-comprimida-1-un
Mecha Para Velas 10 mt,1900,/mecha-para-velas
Mini Batidor Colores,1900,/mini-batidor
Mortero Céramica 125 ml,12900,/mortero-ceramica-300-ml-1
Ojalillos para velas 50 unidades,1900,/ojalillos-para-velas-24-unidades
Papel de Medir PH rollo,6900,/papel-de-medir-ph
PH mether0.1 a 14,14900,/ph-mether-01-a-14
Pipeta Pasteur 3 ml x 10 unidades,1900,/pipeta-pasteaur-5-ml-x-10-unidades
Set Medidor Taza y Cuchara,400,/set-medidor-taza-y-cuchara
Sisal Natural 50 gr,1900,/sisal-natural-50-gr
Termómetro Digital,4900,/termometro-digital
Tiras medir pH rango 0 a 14 - 100 tiras,8900,/tiras-medir-ph-rango-0-a-14-80-tiras
Vaso Precipitado Boro silicato ,2900,/vaso-precipitado-boro-silicato
Yute Natural Madeja 50 gr ,490,/yute-natural-madeja-50-gr
