Producto,Precio,URL
Aceite Esencial Apio,7900,/aceite-esencial-apio
Recarga de aromaterapia 50 y 100 ml,6900,/recarga-de-aromaterapia-50-y-100-ml
Aceite de Tsubaki ,7500,/aceite-de-tsubaki
Keratin Soft... Protector de la fibra capilar,7900,/keratin-soft-protector-de-la-fibra-capilar
Alisa Nori... Adiós frizz y rulitos fáciles de peinar!! ,8900,/alisa-nori-adios-frizz-y-rulitos-faciles-de-peinar
Aceite esencial palo de rosa 5 ml,6900,/aceite-esencial-palo-de-rosa-5-ml
Aceite de semilla de tomate,7900,/aceite-de-semilla-de-tomate
Aceite de Cranberry,5900,/aceite-de-cranberry
Aceite de algodón puro prensado 100 % natural!!,5900,/aceite-de-algodon
Aceite de espino amarillo,4900,/aceite-de-espino-amarillo
Aceite esencial de cacao 5 ml,15000,/aceite-esencial-de-cacao-5-ml
Aceite de moringa,7900,/aceite-de-moringa
Aceite esencial Ravintsara 5 ml,5900,/aceite-esencial-ravintsara-5-ml
Manteca de cupuaçu,6900,/manteca-de-cupuacu
Manteca de macadamia,6900,/manteca-de-macadamia
Aceite de Neem ,7900,/aceite-de-neem
Cajitas de aceites esenciales ,67000,/cajitas-de-aceites-esenciales
Prensadora de aceite en frío ,690000,/prensadora-de-aceite-en-frio-copiar
Biotina USP ,8900,/biotina
Aceite de cutícula y manos,2900,/aceite-de-cuticula
Semillas de jojoba,7900,/semillas-de-jojoba
❤️🌱Tri pack aceites!! 🤗🌱,54000,/%E2%9D%A4%EF%B8%8F%F0%9F%8C%B1tri-pack-aceites-%F0%9F%A4%97%F0%9F%8C%B1
❤️🌱Pack de 6 aceites vegetales 🌱❤️,24000,/%E2%9D%A4%EF%B8%8F%F0%9F%8C%B1pack-de-6-aceites-vegetales-%F0%9F%8C%B1%E2%9D%A4%EF%B8%8F
Complejo multivitaminico 4 Concept 15 ml,12900,/complejo-4-concept
Cera de soya ( soja ) Para hacer velas de...,2500,/cera-de-soya-soja-para-hacer-velas-de-masajes-o-velas-100-vegetales
Aceite de romero,5900,/aceite-de-romero
 Lufa óvalo ,3500,/lufa-ovalo
 Lufa pétalos,2500,/lufa-ovalo-1
 Lufa guantes,4500,/lufa-petalos
 Lufa esponjitas,2500,/lufa-ovalo-2
Coenzima Q10 15 ml,11900,/coenzima-q10
Palo Santo,1900,/palo-santo
Cápsulas vegetales 50 unidades ,5900,/capsulas-vegetales-50-unidades
Aceite esencial de gardenia 5 ml ,11500,/aceite-esencial-de-gardenia
Aceites de masaje variedades,9500,/aceites-de-masaje-variedades
Aceite vitaminizado para el cabello,5900,/aceite-vitaminizado-para-el-cabello
Sugi sensorial,9900,/sugi-sensorial
Agascalm 30 ml,9500,/agascalm
Aceite Esencial Citronela 5 ml ,7900,/aceite-esencial-citronela-5-ml
Aceite vegetal de orégano ,6900,/aceite-vegetal-de-oregano
Inhalador nasal ,690,/inhalador-nasal
Aromaterapia spray y roll on Buen dormir ( rollon ),2500,/roll-on-buen-dormir
"Blend para la concentración, buen dormir y relajo",8900,/blend-para-la-concentracion-buen-dormir-y-relajo
 Lufa esponjitas,2500,/lufa-ovalo-2
 Lufa guantes,4500,/lufa-petalos
 Lufa óvalo ,3500,/lufa-ovalo
 Lufa pétalos,2500,/lufa-ovalo-1
 Pore away (reductor de poros),9500,/pore-away-reductor-de-poros
 🌹 Cera de rosa damascena 🌹,6990,/%F0%9F%8C%B9cera-de-rosa-damascena-%F0%9F%8C%B9
"10 unidades Papel ecológico, reutilizable ,biodegradable ♻️",10900,/10-unidades-papel-ecologico-reutilizable-biodegradable-%E2%99%BB
Aceite de hibiscus (flor de Jamaica) ,6900,/aceite-de-hibiscus-flor-de-jamaica
Aceite de Tsubaki ,7500,/aceite-de-tsubaki
Aceite vitaminizado para el cabello,5900,/aceite-vitaminizado-para-el-cabello
Ácido hialurónico alto peso molecular 5 y 10 grs,7500,/acido-hialuronico-alto-peso-mecular-5-grs
Ácido hialurónico con retinol,8900,/acido-hialuronico-con-retinol
Acido kojico!! maravilloso despigmentante,6900,/acido-kojico-maravilloso-despigmentante
Ácido láctico 100 ml concentración 80%,4900,/acido-lactico-100-ml
Agar agar 100 grs espesante natural para cosmética,5500,/agar-agar-espesante-natural-para-cosmetica
Agascalm 30 ml,9500,/agascalm
Alisa Nori... Adiós frizz y rulitos fáciles de peinar!! ,8900,/alisa-nori-adios-frizz-y-rulitos-faciles-de-peinar
Aloe vera puro ,9900,/aloe-vera-puro
Arcilla Negra,1300,/arcilla-negra
Baicapil 30 Ml Para el crecimiento del cabello,13900,/baicapil-30-ml-para-el-crecimiento-del-cabello
Base de Acondicionador,5500,/base-de-acondicionador
Base de crema neutra espesa 100% vegetal,7900,/base-de-crema-neutra-vegetal-1-kilo
Base de crema neutra ligera vegetal ,8500,/base-de-crema-neutra-ligera-vegetal
Base de lip gloss en envase de 200 grs,9900,/base-de-lip-gloss-20-envases-1
Base neutra de shampoo con Biotina ,8900,/base-neutra-de-shampoo-con-biotina
Basy care...pieles delicadas,4900,/basy-care
Benzoato de Sodio,1200,/benzoato
Betaína de coco,5500,/betaina-de-coco
"Bio Ceramidas pure, activo premium de alta gama",12000,/byo-ceramidas-pure
Biotina USP ,8900,/biotina
Blanch care,4900,/blanch-care
Blend BC 70,7900,/blend-bc70
Borax,3900,/borax
Cafeína anhidra 50 grs USP,6500,/cafeina-anhidra
Capilmax,4900,/capilmax
Cápsulas vegetales 50 unidades ,5900,/capsulas-vegetales-50-unidades
Carbón activado,3500,/carbon-activado
"Carotolino, protector de la luz azul 30 ml ",5900,/carotolino-protector-de-la-luz-azul
Cera Candelilla 100% Vegetal,4500,/cera-candelilla-100-vegetal
Cera Vegetal carnauba 50 GR,2900,/cera-vegetal-carnauba-1
Cobiowhite Plus 30 ml,12990,/cobiowhite-plus
Coco glucoside,8500,/coco-glucoside
Coenzima Q10 15 ml,11900,/coenzima-q10
Colorantes liquidos,1500,/colorantes-liquidos-1
Complejo multivitaminico 4 Concept 15 ml,12900,/complejo-4-concept
Conservante (microcare DB) Cosgard o geogardECOCERT,4500,/conservante-geogard-o-cosgard-ecocert
Conservante Iscaguard PEG Libre de parabenos,3900,/conservante-iscaguard-peg
Contour eyes 30 ml ,13900,/contour-30-ml
Crema reafirmante de murtilla,7900,/crema-de-murtilla
Crio gel reductor ,6900,/crio-gel-reductor
Cristal mentol,5900,/cristal-mentol
Cuarzo en polvo,7900,/cuarzo-en-polvo
Decyl glucoside,8900,/decyl-glucoside
"Dub base expert, autoemulsionante!!",7500,/dub-base-expert-autoemulsionante
Eau de parfum splash 100 ml con colores,7900,/eau-de-parfum
Esencia o aroma 🍍 Piña colada,1900,/esencia-o-aroma-%F0%9F%8D%8D-pina-colada
Esencia Sol 🌞 de Janeiro 71,1900,/esencia-sol-%F0%9F%8C%9E-de-janeiro-71
Extracto algas focus,2900,/extracto-algas-focus
Extracto de arroz,8500,/extracto-de-arroz
Eye'fective 30 ml,13900,/eye-effective
Glicar CSerum concentrado listo para usar.,7900,/glicar-c
Glicar C sin diluir concentrado premium ,9500,/glicar-c-sin-diluir-concentrado-premium
Jabón de leche de cabra Stephenson ,8500,/base-de-jabon-de-leche-de-cabra
Jabón para la psoriasis y dermatitis,4500,/jabon-para-la-psoriasis-y-dermatitis
Jaboneras ,2900,/jaboneras
Keratin Soft... Protector de la fibra capilar,7900,/keratin-soft-protector-de-la-fibra-capilar
Lanolin Veg,18,/lanolina-vegana
Lauryl sarcosinato Tensioactivo 100 % natural,6300,/lauryl-sarcosinato-tensioactivo-100-natural
LECHE DE AVENA COSMÉTICA ,5900,/leche-de-avena-cosmetica
"Luminous skin, reduce poros, ilumina y empareja tú piel!!",9500,/luminous-skin-reduce-poros-ilumina-y-empareja-tu-piel
Manteca de Cacao,6900,/manteca-de-cacao
Manteca de cupuaçu,6900,/manteca-de-cupuacu
Manteca de karité Orgánica de comercio justo,4900,/manteca-de-karite
Manteca de macadamia,6900,/manteca-de-macadamia
Manteca de Mango,6500,/manteca-de-mango
MELAVOID Super effective 30 ml,9500,/melavoid-super-effective
"Módulo 1 , 2, 3 y mini recetario de cosmética...",20000,/modulo-1-de-cosmetica-natural
Moringa en polvo,5900,/moringa-en-polvo
Naranja Fluor ,1900,/naranja-fluor
NORI COMPLEX ,10900,/nori-complex
Nutri repair lips 30 grs / Dragon's Blood LP,11900,/nutri-repair-lips-30-grs
Oligovita...Rejuvenecedor vegetal ,4500,/oligovitarejuvenecedor-vegetal
Pack 6 esencias,6500,/pack-6-esencias
Palo Santo,1900,/palo-santo
Péptidos 7 ( Péptidos vegetales) Phytocodine,13900,/peptidos-7-peptidos-vegetales
Pigmento o mica9- DCYA,1900,/pigmento-9-dyc
Pigmento o mica 16- DCYA,1900,/pigmento-8-dyc
Pigmento o mica 8- DCYA,1900,/pigmento-2-dyc
"Pigmentos 10 grs para velas, bombitas efervescentes o jabones ",0,/pigmentos-10-grs
Polvo ayurvédico bhringraj ,8900,/polvo-ayurvedico-bhringraj
Polvo ayurvédico heenara,7900,/polvo-ayurvedico-heenara
Polvo de Brahmi Bio,7900,/polvo-de-brahmi-bio
Polvo de Henna para el cabello 50 grs,7900,/polvo-de-henna
Polvo de neem 100 grs,9900,/polvo-de-neem-100-grs
Polvo de romero,3900,/polvo-de-romero
Recetas y formulaciones para preparar en casa,15000,/recetas-y-formulaciones-para-preparar-en-casa
Royal Elixir,4900,/royal-elixir
Saborizante Menta,1500,/saborizante-menta
Saborizantes,1500,/saborizantes
Sal Himalaya o rosada Gruesa o en polvo,4900,/sal-himalaya-o-rosada
Semillas de jojoba,7900,/semillas-de-jojoba
Sensitive Skin ,9900,/sensitive-skin
Shampoo y acondicionador sólidos distintos tipos de cabellos,11500,/shampoo-y-acondicionador-solidos-neutros-1
Shampoo y acondicionador sólidos neutros,11500,/shampoo-y-acondicionador-solidos-neutros
Skin tone up polvos ayurvédicos para mejorar la piel 100...,7900,/skin-tone-up
Soda Caustica pureza 99 %,4500,/soda-caustica
Stevia polvo,3900,/stevia-polvo
Striover SB 30 ml,4800,/striover-sb
Sugi sensorial,9900,/sugi-sensorial
Sweet vb30 el tensioactivo 3 en 1 que es 100...,7900,/sweet-vb30
Tegosoft ,5900,/tegosoft
Tiras para medir PH,10900,/tiras-de-ph-medidor-de-ph
TULSI POLVO 100g,6900,/tulsi-polvo-100g
Varisoft EQ 100 lo más suave para el cabello!! Ecocert,3900,/varisoft-eq-100-lo-mas-suave-para-el-cabello-ecocert
Vitamina A 10 ml ( Retinol puro ) Línea Premium,16900,/vitamina-a-retinol-puro
Vitamina B5 o ácido pantoténico ,4900,/vitamina-b5-o-acido-pantotenico
Vitamina C estabilizada Producto Alta gama Premium,19000,/vitamina-c-estabilizada
🤗❣️Cera de arroz 100% vegana 100 grs❣️🤗,3900,/cera-de-arroz
🆕❤️Crema base neutra con aloe vera 🆕💜,7900,/crema-base-con-aloe-vera
🌱Gel neutro biodegradable y vegano🌱,3500,/base-gel-neutro
Shampoo o acondicionador de perritos,5900,/shampoo-de-perritos
Jabones piel normal a seca ,1900,/jabones-piel-normal-a-seca
Jabones piel mixta o grasa,3500,/jabones-piel-mixta-o-grasa
"Jabones de arcilla amarilla ,verde o blanca",2500,/jabones-de-arcilla-amarilla-verde-o-blanca
Jabones líquidos para ducha o lavamanos tomillo o almendra con...,5990,/jabones-liquidos-para-ducha-o-lavamanos
Shampoo Variedades,3900,/shampoos
Acondicionadores Variedades,4500,/acondicionadores-variedades
Crema Bronceadora / Autobronceante,7900,/crema-bronceadora-autobronceante
Leche de limpieza (ex leche virginal),4900,/leche-virginal
Aceite de Monoi Tahiti,8990,/aceite-de-monoi-tahiti
Botox capilar desenredante crema,7500,/botox-capilar-desenredante
Bloqueador solar,4900,/bloqueador-solar
Crema tipo unguento de caléndula,3900,/crema-tipo-unguento-de-calendula
Aromaterapia Antistress en roll on,1900,/aromaterapia-antistress-5ml
Crema Oliva Silicona,3900,/crema-oliva-silicona
Crema de Avellana y Pepino,6900,/crema-de-avellana-y-pepino
Aromaterapia spray y roll on Buen dormir ( rollon ),2500,/roll-on-buen-dormir
Shampoo sólido,4900,/shampoo-solido
Acondicionador sólido,4500,/acondicionador-solido
Aromaterapia spray para niños y bebés,6900,/aromaterapia-roll-on-bebe
Aromaterapia Roll on Relajo,1900,/aromaterapia-relajo
Aromaterapia Roll on Active,1900,/aromaterapia-roll-on-active
Splash Refrescantes varios aromas de 100 ml,5900,/splash-refrescantes
Bálsamo labial lipstick por unidad o por mayor,2900,/balsamo-labial-tipo-lipstick
Bálsamo labial individual o por mayor envase metálico 10 grs,2300,/balsamo-labial-redondo
Desodorante en barra,2000,/desodorante-en-barra
Desodorante spray,2900,/desodorante-spray
Mini jabones lleva 100 o 500 grs colores surtidos! ,3900,/mini-jabones-5-8g-cu
Crema Despigmentante,4900,/crema-despigmentante
Botox capilar liquido mejorado !! 30 ml pruébalo !!!,8900,/botox-capilar-liquido-30ml
Crema anti age,4900,/crema-anti-age
Shampoo Matizante,3900,/shampoo-matizante
Skin tone up polvos ayurvédicos para mejorar la piel 100...,7900,/skin-tone-up
Alcohol gel,2500,/alcohol-gel
Crema de cannabis sativa 30g,3900,/crema-de-cannabis-sativa-30g
Crema matizante cabello 200g,4500,/crema-matizante-cabello-200g
Serum Antiedad cuello y rostro 30ml,7900,/serum-facial-30ml
Serum Anti manchas 30ml,7900,/serum-anti-manchas-30ml
Serum para Rosásea 30ml,7990,/serum-para-rosasea
Amonio cuaternario,2200,/amonio-cuaternario
Kits básicos para jabones,41900,/kits-basicos-para-jabones
Cocoa & Butter Scrub... Un micro peeling para tú piel,7900,/cocoa-butter-scrub-un-micro-peeling-para-tu-piel
Agua Miscelar,5900,/agua-miscelar
Crema hidratante de frambuesa ,7900,/crema-hidratante-de-frambuesa
Eau de parfum splash 100 ml con colores,7900,/eau-de-parfum
Alisa intensiv 🤗100% alisado natural,5900,/alisa-intensiv-%F0%9F%A4%97100-alisado-natural-1-2
Koji face ,7900,/koji-face
Base de lip gloss en envase de 200 grs,9900,/base-de-lip-gloss-20-envases-1
Bombitas efervescentes🥰🥰 ,2900,/bombitas-efervescentes%F0%9F%A5%B0%F0%9F%A5%B0-1
Shampoo y acondicionador sólidos neutros,11500,/shampoo-y-acondicionador-solidos-neutros
Shampoo y acondicionador sólidos distintos tipos de cabellos,11500,/shampoo-y-acondicionador-solidos-neutros-1
Jabón de Matico ,7900,/jabon-de-matico
Gel barba 1[Kg],16000,/gel-barba
Aceite de cutícula y manos,2900,/aceite-de-cuticula
Crio gel reductor ,6900,/crio-gel-reductor
Acondicionador Ortiga aloe vera,3900,/acondicionador-ortiga-aloe-vera
Libro Mis aceites esenciales,14900,/libro-mis-aceites-esenciales
Té Chai a granel,8900,/te-chai
Crema reafirmante de murtilla,7900,/crema-de-murtilla
Crema de Caléndula con Vitamina E,9900,/crema-de-calendula-con-vitamina-e
Polvo de Henna para el cabello 50 grs,7900,/polvo-de-henna
Cajita papel kraft con ventanita transparente 20 largo x 7.3...,490,/cajita-papel-kraft
 Lufa esponjitas,2500,/lufa-ovalo-2
 Lufa guantes,4500,/lufa-petalos
 Lufa óvalo ,3500,/lufa-ovalo
 Lufa pétalos,2500,/lufa-ovalo-1
Kit para hacer velas 2 versiones,35000,/kit-para-hacer-velas
Palo Santo,1900,/palo-santo
Recetas y formulaciones para preparar en casa,15000,/recetas-y-formulaciones-para-preparar-en-casa
"Pulsera de cuarzo rosa para atraer el amor, mejorar el...",4500,/pulsera-de-cuarzo-rosa-para-atraer-el-amor-mejorar-el-autoestima
"🌹💞Cuarzo rosa para atraer el amor, mejorar el autoestima",4500,/pulsera-de-cuarzo-rosa-para-atraer-el-amor-mejorar-el-autoestima-1
💞Cuarzo cristal...maravillosa piedra protectora,4500,/%F0%9F%92%9Ecuarzo-cristal-es-la-piedra-protectora
"Pulsera de cuarzo rosa y jade para atraer el amor,...",4500,/pulsera-de-cuarzo-rosa-para-atraer-el-amor-mejorar-el-autoestima-2
"Pulsera ojo de tigre, para la buena suerte y la...",4500,/pulsera-de-cuarzo-rosa-y-jade-para-atraer-el-amor-mejorar-el-autoestima
 Obsidiana nevada...para el crecimiento personal ,4500,/obsidiana-nevadapara-el-crecimiento-personal
 Obelisco obsidiana,6900,/obelisco-obsidiana
Obelisco cuarzo cristal,10350,/obelisco-cuarzo-cristal
 Lapislázuli a granel...mejora el dolor de cabeza y reduce inflamaciones,4500,/lapislazuli-a-granelmejora-el-dolor-de-cabeza-y-reduce-inflamaciones
Cuarzo citrino a granel...Protector del hogar ,4500,/cuarzo-citrino-a-granelprotector-del-hogar
 Pulseras de ámbar con certificado de autenticidad,10900,/pulseras-de-ambar-con-certificado-de-autenticidad
 Pulsera granate...para los momentos de crisis personal,5000,/pulsera-granatepara-los-momentos-de-crisis-personal
Ácido hialurónico con retinol,8900,/acido-hialuronico-con-retinol
Jabón para la psoriasis y dermatitis,4500,/jabon-para-la-psoriasis-y-dermatitis
Autobronceante líquido 100 ml ,6900,/autobronceante-liquido-100-ml
"Blend para la concentración, buen dormir y relajo",8900,/blend-para-la-concentracion-buen-dormir-y-relajo
 Hierba pectoral ,4900,/hierba-pectoral
Arnica flor seca ,6900,/arnica-flor-seca
Bergamota seca,4900,/bergamota-seca
Bolsitas para té o flores secas. Reutilizables y biodegradables !!!,2500,/bolsitas-para-te-o-flores-secas-reutilizables
Capullito de rosa rubiginosa,5900,/capullito-de-rosa-rubiginosa
Capullito lavanda seca ,2500,/flores-petalos-y-frutas-secas-1
Cascara de limón 🍋 deshidratada ,3900,/cascara-de-limon-deshidratada-100-grs
Cáscara de naranja deshidratada 100 grs,3900,/cascara-de-naranja-deshidratada-100-grs
Cola de Caballo,1300,/cola-de-caballo
Flor de Caléndula seca,3500,/flor-de-calendula-seca
Hibiscus/Flor de Jamaica,3900,/hibiscusflor-de-jamaica
Hojas de frambuesa secas,3900,/hojas-de-frambuesa-secas
"Lemongrass, hierba limón o citronella seca",4500,/lemongrass-hierba-limon-o-citronella-seca
Limones secos en rodajas,2000,/naranjas-secas-en-rodajas
Lufa Extra Grande ,4900,/lufa-extra-grande
Lufa Mediana,3900,/lufa
Lufa trozo,1200,/lufa-trozo
Manzanilla,2200,/manzanilla
Matico,6900,/matico
Menta seca,3500,/menta
Naranja en polvo,3900,/naranja-en-polvo
Naranjas secas ,6900,/naranjas-secas
Ortiga,2900,/ortiga
"Palo negro, la hierba curativa del cáncer...y otras enfermedades ",4900,/palo-negro
Petalos de Rosa,2500,/petalos-de-rosa
Quillay seco 50 grs,1500,/quillay-seco-50-grs
Romero seco,1900,/romero
Rosa mosqueta cascarilla,4900,/rosa-mosqueta-cascarilla
Ruda ,5900,/ruda-en-polvo
Ruda seca ,1500,/ruda-seca
Té Chai a granel,8900,/te-chai
Te de Jazmin,3900,/te-de-jazmin
Tomillo seco,1500,/tomillo-seco
 Extracto 7 plantas poliplant 100 ml,8500,/extracto-7-plantas-poliplant
 Extracto de cola de caballo 🐴,2900,/extracto-de-cola-de-caballo-%F0%9F%90%B4
Agua de Hungría ,5900,/agua-de-hungria
Agua pura 100% sin cloro ni sodio,1800,/agua-pura-100
Alfa Bisabolol Acuoso,3900,/alfa-bisabolol
Alfa Bisabolol Oleoso,5900,/alfa-bisabolol-acuoso
Aloe vera puro ,9900,/aloe-vera-puro
Basy care...pieles delicadas,4900,/basy-care
Blanch care,4900,/blanch-care
Cobiowhite Plus 30 ml,12990,/cobiowhite-plus
Dragon´s Blood,7900,/dragons-blood
Extracto alcanfor,2900,/extracto-alcanfor
Extracto algas focus,2900,/extracto-algas-focus
Extracto Avena,2900,/extracto-avena
Extracto caléndula,2900,/extracto-calendula
Extracto Centella Asiatica,2900,/extracto-centella-asiatica
Extracto de Aloe Vera,2900,/extracto-aloe-vera
Extracto de Árnica,3900,/extracto-de-arnica
Extracto de arroz,8500,/extracto-de-arroz
Extracto de cacao,2900,/extracto-cacao
Extracto de Cafe,2900,/extracto-de-cafe
Extracto de Germen de Trigo,2900,/extracto-de-germen-de-trigo
Extracto de hungría ,3900,/extracto-de-hungria
Extracto de Jengibre,2900,/extracto-de-jengibre
Extracto de Manzanilla,2900,/extracto-de-manzanilla
Extracto de Maqui,2900,/extracto-de-maqui
Extracto de Ortiga,2900,/extracto-de-ortiga
Extracto de Pepino,2900,/extracto-de-pepino
Extracto de Piña,2900,/extracto-de-pepino-1
Extracto de pomelo,2900,/extracto-de-pomelo
Extracto de Quassia,3900,/extracto-de-quassia
Extracto de Romero,2900,/extracto-romero
Extracto Hammamelis,2900,/extracto-hammamelis
Extracto Perejil,2900,/extracto-perejil
extracto pètalos de rosa,2900,/extracto-petalos-de-rosa
Extracto Quillay ,2900,/extracto-quillay
Extracto rosa mosqueta,2900,/extracto-rosa-mosqueta
Hidrolato de Azahar ( agua de azahar ),7500,/agua-de-azahar-1
Hidrolato de Caléndula,7500,/hidrolato-de-calendula
Hidrolato de Cedro,7500,/hidrolato-de-cedro
Hidrolato de Eucalipto,7500,/hidrolato-de-eucalipto
Hidrolato De Flor De Loto rosada,7500,/hidrolato-de-flor-de-loto
Hidrolato de Geranio,7500,/hidrolato-de-geranio
Hidrolato de hammamelis,7500,/hidrolato-de-hammamelis
Hidrolato de Jazmín,7500,/hidrolato-de-jazmin
Hidrolato de Lavanda,7500,/hidrolato-de-lavanda
Hidrolato de Manzanilla Romana,7500,/hidrolato-de-manzanilla
Hidrolato de melisa,7500,/hidrolato-de-melisa
Hidrolato de menta,7500,/hidrolato-de-menta
Hidrolato de Naranja,7500,/hidrolato-de-naranja
Hidrolato de ortiga,7500,/hidrolato-de-ortiga
Hidrolato de Romero,7500,/hidrolato-de-romero
Hidrolato de rosa damascena,7500,/agua-de-rosas
Hidrolato de Salvia,7500,/hidrolato-de-salvia
Hidrolato de Ylang Ylang ,7500,/hidrolato-de-ylang-ylang
Hidrolato hinojo,7500,/hidrolato-hinojo
hidrolato mandarina,7500,/hidrolato-mandarina
Hidrolato Rosa Negra,4900,/hidrolato-rosa-negra
Sugi sensorial,9900,/sugi-sensorial
Marcador de letras pequeño,2900,/marcador-de-letras
Cuchara gramera,8900,/cuchara-gramera
Cocinilla eléctrica 1 plato,12900,/cocinilla-electrica-1-plato
Cocinila 2 platos,18900,/cocinila-2-platos
Molde silicona 1 kilo alargado,4900,/molde-9-cavidades
Pesa Gramera,7990,/gramera
Termometro ,5900,/twermometro-con-sonda
Pesa hasta 5 kilos,7900,/pesa-hasta-5-kilos
Molde LOVE,4900,/molde-rosas
Jeringa 30 mL punta recta,2500,/jeringa-60ml
Cortador liso jabon,4500,/cortador-liso-jabon
Jarro acero inoxidable ,6900,/jarro-acero-inoxidable-500-ml-aprox
